Step	Time	Epot	Ekin	Etot	T
5718	0.005718	16.262254	996.970492	1013.232746	1.103985
5719	0.005719	16.271691	996.980506	1013.252196	1.103996
5720	0.005720	16.281130	996.990518	1013.271648	1.104007
5721	0.005721	16.290573	997.000528	1013.291101	1.104018
5722	0.005722	16.300019	997.010537	1013.310555	1.104029
5723	0.005723	16.309468	997.020543	1013.330011	1.104040
5724	0.005724	16.318921	997.030548	1013.349468	1.104051
5725	0.005725	16.328376	997.040550	1013.368927	1.104062
5726	0.005726	16.337835	997.050551	1013.388386	1.104074
5727	0.005727	16.347298	997.060550	1013.407848	1.104085
5728	0.005728	16.356763	997.070547	1013.427310	1.104096
5729	0.005729	16.366232	997.080542	1013.446774	1.104107
5730	0.005730	16.375704	997.090535	1013.466239	1.104118
5731	0.005731	16.385179	997.100526	1013.485706	1.104129
5732	0.005732	16.394658	997.110516	1013.505174	1.104140
5733	0.005733	16.404140	997.120503	1013.524643	1.104151
5734	0.005734	16.413625	997.130489	1013.544114	1.104162
5735	0.005735	16.423113	997.140472	1013.563586	1.104173
5736	0.005736	16.432605	997.150454	1013.583059	1.104184
5737	0.005737	16.442100	997.160434	1013.602534	1.104195
5738	0.005738	16.451598	997.170412	1013.622010	1.104206
5739	0.005739	16.461099	997.180388	1013.641487	1.104217
5740	0.005740	16.470604	997.190362	1013.660966	1.104228
5741	0.005741	16.480112	997.200334	1013.680446	1.104239
5742	0.005742	16.489623	997.210305	1013.699928	1.104250
5743	0.005743	16.499137	997.220273	1013.719410	1.104262
5744	0.005744	16.508655	997.230240	1013.738895	1.104273
5745	0.005745	16.518176	997.240204	1013.758380	1.104284
5746	0.005746	16.527700	997.250167	1013.777867	1.104295
5747	0.005747	16.537227	997.260128	1013.797355	1.104306
5748	0.005748	16.546758	997.270087	1013.816845	1.104317
5749	0.005749	16.556292	997.280044	1013.836336	1.104328
5750	0.005750	16.565829	997.289999	1013.855828	1.104339
5751	0.005751	16.575370	997.299952	1013.875321	1.104350
5752	0.005752	16.584913	997.309903	1013.894816	1.104361
5753	0.005753	16.594460	997.319852	1013.914313	1.104372
5754	0.005754	16.604010	997.329800	1013.933810	1.104383
5755	0.005755	16.613564	997.339745	1013.953309	1.104394
5756	0.005756	16.623120	997.349689	1013.972809	1.104405
5757	0.005757	16.632680	997.359631	1013.992311	1.104416
5758	0.005758	16.642244	997.369570	1014.011814	1.104427
5759	0.005759	16.651810	997.379508	1014.031318	1.104438
5760	0.005760	16.661380	997.389444	1014.050824	1.104449
5761	0.005761	16.670953	997.399378	1014.070331	1.104460
5762	0.005762	16.680529	997.409310	1014.089839	1.104471
5763	0.005763	16.690108	997.419240	1014.109349	1.104482
5764	0.005764	16.699691	997.429168	1014.128860	1.104493
5765	0.005765	16.709277	997.439095	1014.148372	1.104504
5766	0.005766	16.718866	997.449019	1014.167886	1.104515
5767	0.005767	16.728459	997.458942	1014.187401	1.104526
5768	0.005768	16.738055	997.468862	1014.206917	1.104537
5769	0.005769	16.747654	997.478781	1014.226434	1.104548
5770	0.005770	16.757256	997.488697	1014.245953	1.104559
5771	0.005771	16.766861	997.498612	1014.265474	1.104570
5772	0.005772	16.776470	997.508525	1014.284995	1.104581
5773	0.005773	16.786082	997.518436	1014.304518	1.104592
5774	0.005774	16.795697	997.528345	1014.324042	1.104603
5775	0.005775	16.805316	997.538252	1014.343568	1.104614
5776	0.005776	16.814938	997.548157	1014.363095	1.104625
5777	0.005777	16.824563	997.558060	1014.382623	1.104636
5778	0.005778	16.834191	997.567962	1014.402152	1.104647
5779	0.005779	16.843822	997.577861	1014.421683	1.104658
5780	0.005780	16.853457	997.587758	1014.441216	1.104668
5781	0.005781	16.863095	997.597654	1014.460749	1.104679
5782	0.005782	16.872737	997.607547	1014.480284	1.104690
5783	0.005783	16.882381	997.617439	1014.499820	1.104701
5784	0.005784	16.892029	997.627329	1014.519357	1.104712
5785	0.005785	16.901680	997.637216	1014.538896	1.104723
5786	0.005786	16.911334	997.647102	1014.558436	1.104734
5787	0.005787	16.920992	997.656986	1014.577978	1.104745
5788	0.005788	16.930653	997.666868	1014.597520	1.104756
5789	0.005789	16.940317	997.676748	1014.617064	1.104767
5790	0.005790	16.949984	997.686626	1014.636610	1.104778
5791	0.005791	16.959654	997.696502	1014.656156	1.104789
5792	0.005792	16.969328	997.706376	1014.675704	1.104800
5793	0.005793	16.979005	997.716248	1014.695254	1.104811
5794	0.005794	16.988685	997.726119	1014.714804	1.104822
5795	0.005795	16.998369	997.735987	1014.734356	1.104833
5796	0.005796	17.008056	997.745853	1014.753909	1.104844
5797	0.005797	17.017746	997.755718	1014.773464	1.104854
5798	0.005798	17.027439	997.765580	1014.793020	1.104865
5799	0.005799	17.037136	997.775441	1014.812577	1.104876
5800	0.005800	17.046835	997.785300	1014.832135	1.104887
5801	0.005801	17.056539	997.795156	1014.851695	1.104898
5802	0.005802	17.066245	997.805011	1014.871256	1.104909
5803	0.005803	17.075954	997.814864	1014.890818	1.104920
5804	0.005804	17.085667	997.824715	1014.910382	1.104931
5805	0.005805	17.095383	997.834564	1014.929947	1.104942
5806	0.005806	17.105102	997.844411	1014.949513	1.104953
5807	0.005807	17.114825	997.854256	1014.969081	1.104964
5808	0.005808	17.124551	997.864099	1014.988649	1.104975
5809	0.005809	17.134280	997.873940	1015.008220	1.104985
5810	0.005810	17.144012	997.883779	1015.027791	1.104996
5811	0.005811	17.153748	997.893616	1015.047364	1.105007
5812	0.005812	17.163486	997.903451	1015.066938	1.105018
5813	0.005813	17.173228	997.913285	1015.086513	1.105029
5814	0.005814	17.182974	997.923116	1015.106090	1.105040
5815	0.005815	17.192722	997.932945	1015.125668	1.105051
5816	0.005816	17.202474	997.942773	1015.145247	1.105062
5817	0.005817	17.212229	997.952598	1015.164827	1.105073
5818	0.005818	17.221987	997.962422	1015.184409	1.105083
5819	0.005819	17.231749	997.972243	1015.203992	1.105094
5820	0.005820	17.241514	997.982063	1015.223577	1.105105
5821	0.005821	17.251282	997.991881	1015.243162	1.105116
5822	0.005822	17.261053	998.001696	1015.262749	1.105127
5823	0.005823	17.270827	998.011510	1015.282338	1.105138
5824	0.005824	17.280605	998.021322	1015.301927	1.105149
5825	0.005825	17.290386	998.031132	1015.321518	1.105159
5826	0.005826	17.300170	998.040940	1015.341110	1.105170
5827	0.005827	17.309958	998.050746	1015.360704	1.105181
5828	0.005828	17.319749	998.060550	1015.380298	1.105192
5829	0.005829	17.329543	998.070352	1015.399894	1.105203
5830	0.005830	17.339340	998.080152	1015.419491	1.105214
5831	0.005831	17.349140	998.089950	1015.439090	1.105225
5832	0.005832	17.358944	998.099746	1015.458690	1.105235
5833	0.005833	17.368751	998.109540	1015.478291	1.105246
5834	0.005834	17.378561	998.119332	1015.497893	1.105257
5835	0.005835	17.388375	998.129122	1015.517497	1.105268
5836	0.005836	17.398191	998.138910	1015.537102	1.105279
5837	0.005837	17.408011	998.148697	1015.556708	1.105290
5838	0.005838	17.417835	998.158481	1015.576316	1.105301
5839	0.005839	17.427661	998.168263	1015.595924	1.105311
5840	0.005840	17.437491	998.178044	1015.615534	1.105322
5841	0.005841	17.447324	998.187822	1015.635146	1.105333
5842	0.005842	17.457160	998.197599	1015.654758	1.105344
5843	0.005843	17.466999	998.207373	1015.674372	1.105355
5844	0.005844	17.476842	998.217145	1015.693987	1.105365
5845	0.005845	17.486688	998.226916	1015.713604	1.105376
5846	0.005846	17.496537	998.236685	1015.733222	1.105387
5847	0.005847	17.506389	998.246451	1015.752841	1.105398
5848	0.005848	17.516245	998.256216	1015.772461	1.105409
5849	0.005849	17.526104	998.265978	1015.792082	1.105420
5850	0.005850	17.535966	998.275739	1015.811705	1.105430
5851	0.005851	17.545831	998.285498	1015.831329	1.105441
5852	0.005852	17.555700	998.295254	1015.850954	1.105452
5853	0.005853	17.565572	998.305009	1015.870581	1.105463
5854	0.005854	17.575447	998.314762	1015.890209	1.105474
5855	0.005855	17.585325	998.324512	1015.909838	1.105484
5856	0.005856	17.595207	998.334261	1015.929468	1.105495
5857	0.005857	17.605092	998.344008	1015.949100	1.105506
5858	0.005858	17.614980	998.353753	1015.968733	1.105517
5859	0.005859	17.624871	998.363496	1015.988367	1.105528
5860	0.005860	17.634766	998.373237	1016.008002	1.105538
5861	0.005861	17.644664	998.382975	1016.027639	1.105549
5862	0.005862	17.654565	998.392712	1016.047277	1.105560
5863	0.005863	17.664469	998.402447	1016.066916	1.105571
5864	0.005864	17.674376	998.412180	1016.086557	1.105581
5865	0.005865	17.684287	998.421911	1016.106198	1.105592
5866	0.005866	17.694201	998.431640	1016.125841	1.105603
5867	0.005867	17.704118	998.441367	1016.145486	1.105614
5868	0.005868	17.714039	998.451092	1016.165131	1.105625
5869	0.005869	17.723963	998.460815	1016.184778	1.105635
5870	0.005870	17.733890	998.470536	1016.204426	1.105646
5871	0.005871	17.743820	998.480255	1016.224075	1.105657
5872	0.005872	17.753753	998.489972	1016.243726	1.105668
5873	0.005873	17.763690	998.499687	1016.263377	1.105678
5874	0.005874	17.773630	998.509400	1016.283030	1.105689
5875	0.005875	17.783573	998.519111	1016.302685	1.105700
5876	0.005876	17.793520	998.528820	1016.322340	1.105711
5877	0.005877	17.803469	998.538528	1016.341997	1.105721
5878	0.005878	17.813422	998.548233	1016.361655	1.105732
5879	0.005879	17.823378	998.557936	1016.381314	1.105743
5880	0.005880	17.833338	998.567637	1016.400975	1.105754
5881	0.005881	17.843300	998.577336	1016.420636	1.105764
5882	0.005882	17.853266	998.587033	1016.440299	1.105775
5883	0.005883	17.863235	998.596728	1016.459964	1.105786
5884	0.005884	17.873207	998.606421	1016.479629	1.105797
5885	0.005885	17.883183	998.616113	1016.499296	1.105807
5886	0.005886	17.893162	998.625802	1016.518964	1.105818
5887	0.005887	17.903144	998.635489	1016.538633	1.105829
5888	0.005888	17.913129	998.645174	1016.558303	1.105840
5889	0.005889	17.923118	998.654857	1016.577975	1.105850
5890	0.005890	17.933109	998.664538	1016.597648	1.105861
5891	0.005891	17.943104	998.674218	1016.617322	1.105872
5892	0.005892	17.953103	998.683895	1016.636997	1.105882
5893	0.005893	17.963104	998.693570	1016.656674	1.105893
5894	0.005894	17.973109	998.703243	1016.676352	1.105904
5895	0.005895	17.983117	998.712914	1016.696031	1.105915
5896	0.005896	17.993128	998.722583	1016.715711	1.105925
5897	0.005897	18.003142	998.732251	1016.735393	1.105936
5898	0.005898	18.013160	998.741916	1016.755076	1.105947
5899	0.005899	18.023181	998.751579	1016.774760	1.105957
5900	0.005900	18.033205	998.761240	1016.794445	1.105968
5901	0.005901	18.043232	998.770899	1016.814132	1.105979
5902	0.005902	18.053263	998.780556	1016.833819	1.105989
5903	0.005903	18.063297	998.790212	1016.853508	1.106000
5904	0.005904	18.073334	998.799865	1016.873198	1.106011
5905	0.005905	18.083374	998.809516	1016.892890	1.106022
5906	0.005906	18.093418	998.819165	1016.912583	1.106032
5907	0.005907	18.103464	998.828812	1016.932276	1.106043
5908	0.005908	18.113514	998.838457	1016.951972	1.106054
5909	0.005909	18.123568	998.848100	1016.971668	1.106064
5910	0.005910	18.133624	998.857741	1016.991365	1.106075
5911	0.005911	18.143684	998.867380	1017.011064	1.106086
5912	0.005912	18.153747	998.877017	1017.030764	1.106096
5913	0.005913	18.163813	998.886652	1017.050465	1.106107
5914	0.005914	18.173882	998.896286	1017.070168	1.106118
5915	0.005915	18.183955	998.905917	1017.089871	1.106128
5916	0.005916	18.194031	998.915546	1017.109576	1.106139
5917	0.005917	18.204110	998.925173	1017.129282	1.106150
5918	0.005918	18.214192	998.934798	1017.148990	1.106160
5919	0.005919	18.224278	998.944421	1017.168698	1.106171
5920	0.005920	18.234367	998.954042	1017.188408	1.106182
5921	0.005921	18.244459	998.963660	1017.208119	1.106192
5922	0.005922	18.254554	998.973277	1017.227831	1.106203
5923	0.005923	18.264652	998.982892	1017.247545	1.106214
5924	0.005924	18.274754	998.992505	1017.267259	1.106224
5925	0.005925	18.284859	999.002116	1017.286975	1.106235
5926	0.005926	18.294967	999.011725	1017.306692	1.106245
5927	0.005927	18.305079	999.021332	1017.326410	1.106256
5928	0.005928	18.315193	999.030937	1017.346130	1.106267
5929	0.005929	18.325311	999.040539	1017.365850	1.106277
5930	0.005930	18.335432	999.050140	1017.385572	1.106288
5931	0.005931	18.345557	999.059739	1017.405295	1.106299
5932	0.005932	18.355684	999.069336	1017.425020	1.106309
5933	0.005933	18.365815	999.078930	1017.444745	1.106320
5934	0.005934	18.375949	999.088523	1017.464472	1.106331
5935	0.005935	18.386086	999.098114	1017.484200	1.106341
5936	0.005936	18.396227	999.107702	1017.503929	1.106352
5937	0.005937	18.406370	999.117289	1017.523659	1.106362
5938	0.005938	18.416517	999.126874	1017.543391	1.106373
5939	0.005939	18.426667	999.136456	1017.563124	1.106384
5940	0.005940	18.436821	999.146037	1017.582858	1.106394
5941	0.005941	18.446978	999.155615	1017.602593	1.106405
5942	0.005942	18.457137	999.165192	1017.622329	1.106415
5943	0.005943	18.467300	999.174766	1017.642067	1.106426
5944	0.005944	18.477467	999.184339	1017.661805	1.106437
5945	0.005945	18.487636	999.193909	1017.681545	1.106447
5946	0.005946	18.497809	999.203477	1017.701286	1.106458
5947	0.005947	18.507985	999.213044	1017.721029	1.106468
5948	0.005948	18.518164	999.222608	1017.740772	1.106479
5949	0.005949	18.528347	999.232170	1017.760517	1.106490
5950	0.005950	18.538532	999.241731	1017.780263	1.106500
5951	0.005951	18.548721	999.251289	1017.800010	1.106511
5952	0.005952	18.558913	999.260845	1017.819758	1.106521
5953	0.005953	18.569109	999.270399	1017.839508	1.106532
5954	0.005954	18.579307	999.279951	1017.859259	1.106543
5955	0.005955	18.589509	999.289501	1017.879010	1.106553
5956	0.005956	18.599714	999.299049	1017.898764	1.106564
5957	0.005957	18.609922	999.308595	1017.918518	1.106574
5958	0.005958	18.620134	999.318139	1017.938273	1.106585
5959	0.005959	18.630349	999.327681	1017.958030	1.106595
5960	0.005960	18.640566	999.337221	1017.977788	1.106606
5961	0.005961	18.650788	999.346759	1017.997547	1.106616
5962	0.005962	18.661012	999.356295	1018.017307	1.106627
5963	0.005963	18.671240	999.365829	1018.037068	1.106638
5964	0.005964	18.681470	999.375361	1018.056831	1.106648
5965	0.005965	18.691704	999.384890	1018.076595	1.106659
5966	0.005966	18.701942	999.394418	1018.096360	1.106669
5967	0.005967	18.712182	999.403944	1018.116126	1.106680
5968	0.005968	18.722426	999.413467	1018.135893	1.106690
5969	0.005969	18.732673	999.422989	1018.155662	1.106701
5970	0.005970	18.742923	999.432508	1018.175431	1.106711
5971	0.005971	18.753176	999.442026	1018.195202	1.106722
5972	0.005972	18.763433	999.451541	1018.214974	1.106733
5973	0.005973	18.773693	999.461055	1018.234747	1.106743
5974	0.005974	18.783956	999.470566	1018.254522	1.106754
5975	0.005975	18.794222	999.480075	1018.274297	1.106764
5976	0.005976	18.804491	999.489582	1018.294074	1.106775
5977	0.005977	18.814764	999.499088	1018.313852	1.106785
5978	0.005978	18.825040	999.508591	1018.333631	1.106796
5979	0.005979	18.835319	999.518092	1018.353411	1.106806
5980	0.005980	18.845602	999.527591	1018.373193	1.106817
5981	0.005981	18.855887	999.537088	1018.392975	1.106827
5982	0.005982	18.866176	999.546583	1018.412759	1.106838
5983	0.005983	18.876468	999.556076	1018.432544	1.106848
5984	0.005984	18.886763	999.565567	1018.452330	1.106859
5985	0.005985	18.897062	999.575056	1018.472117	1.106869
5986	0.005986	18.907363	999.584542	1018.491906	1.106880
5987	0.005987	18.917668	999.594027	1018.511695	1.106890
5988	0.005988	18.927976	999.603510	1018.531486	1.106901
5989	0.005989	18.938288	999.612990	1018.551278	1.106911
5990	0.005990	18.948602	999.622469	1018.571071	1.106922
5991	0.005991	18.958920	999.631945	1018.590865	1.106932
5992	0.005992	18.969241	999.641420	1018.610661	1.106943
5993	0.005993	18.979565	999.650892	1018.630458	1.106953
5994	0.005994	18.989893	999.660363	1018.650255	1.106964
5995	0.005995	19.000223	999.669831	1018.670054	1.106974
5996	0.005996	19.010557	999.679297	1018.689854	1.106985
5997	0.005997	19.020894	999.688761	1018.709656	1.106995
5998	0.005998	19.031234	999.698224	1018.729458	1.107006
5999	0.005999	19.041578	999.707684	1018.749262	1.107016
6000	0.006000	19.051925	999.717142	1018.769066	1.107027
6001	0.006001	19.062275	999.726598	1018.788872	1.107037
6002	0.006002	19.072628	999.736052	1018.808679	1.107048
6003	0.006003	19.082984	999.745503	1018.828487	1.107058
6004	0.006004	19.093344	999.754953	1018.848297	1.107069
6005	0.006005	19.103706	999.764401	1018.868107	1.107079
6006	0.006006	19.114072	999.773847	1018.887919	1.107089
6007	0.006007	19.124442	999.783290	1018.907732	1.107100
6008	0.006008	19.134814	999.792732	1018.927546	1.107110
6009	0.006009	19.145190	999.802171	1018.947361	1.107121
6010	0.006010	19.155569	999.811609	1018.967177	1.107131
6011	0.006011	19.165951	999.821044	1018.986995	1.107142
6012	0.006012	19.176336	999.830477	1019.006813	1.107152
6013	0.006013	19.186724	999.839909	1019.026633	1.107163
6014	0.006014	19.197116	999.849338	1019.046454	1.107173
6015	0.006015	19.207511	999.858765	1019.066276	1.107184
6016	0.006016	19.217909	999.868190	1019.086099	1.107194
6017	0.006017	19.228310	999.877613	1019.105923	1.107204
6018	0.006018	19.238715	999.887034	1019.125749	1.107215
6019	0.006019	19.249123	999.896453	1019.145575	1.107225
6020	0.006020	19.259534	999.905869	1019.165403	1.107236
6021	0.006021	19.269948	999.915284	1019.185232	1.107246
6022	0.006022	19.280365	999.924697	1019.205062	1.107257
6023	0.006023	19.290786	999.934107	1019.224893	1.107267
6024	0.006024	19.301210	999.943516	1019.244725	1.107277
6025	0.006025	19.311637	999.952922	1019.264559	1.107288
6026	0.006026	19.322067	999.962327	1019.284393	1.107298
6027	0.006027	19.332500	999.971729	1019.304229	1.107309
6028	0.006028	19.342937	999.981129	1019.324066	1.107319
6029	0.006029	19.353377	999.990527	1019.343904	1.107329
6030	0.006030	19.363820	999.999923	1019.363743	1.107340
6031	0.006031	19.374266	1000.009317	1019.383583	1.107350
6032	0.006032	19.384716	1000.018709	1019.403425	1.107361
6033	0.006033	19.395168	1000.028099	1019.423267	1.107371
6034	0.006034	19.405624	1000.037487	1019.443111	1.107381
6035	0.006035	19.416083	1000.046873	1019.462956	1.107392
6036	0.006036	19.426546	1000.056256	1019.482802	1.107402
6037	0.006037	19.437011	1000.065638	1019.502649	1.107413
6038	0.006038	19.447480	1000.075017	1019.522497	1.107423
6039	0.006039	19.457952	1000.084395	1019.542346	1.107433
